Russian
MAQUINA_TITULO_EVAPORADOR;ПАРОГЕНЕРАТОР
MAQUINA_TITULO_PINZA_REPARADORA;РЕМОНТНЫЕ КЛЕЩИ
MAQUINA_TITULO_SOLDADORA;СВАРОЧНЫЙ АППАРАТ

MAQUINA_TITULO_FUEL_CAN;НЕТ
MAQUINA_DESCRIPCION_FUEL_CAN;НЕТ
MAQUINA_TITULO_OIL_CAN;НЕТ
MAQUINA_DESCRIPCION_OIL_CAN;НЕТ
MAQUINA_TITULO_CONTROLADOR_BDC;НЕТ
MAQUINA_DESCRIPCION_CONTROLADOR_BDC;НЕТ
MAQUINA_TITULO_FUEL_CORE;НЕТ
MAQUINA_DESCRIPCION_FUEL_CORE;НЕТ
MAQUINA_TITULO_BATERIAS;НЕТ
MAQUINA_DESCRIPCION_BATERIAS;НЕТ
MAQUINA_TITULO_TRAJE_PROTECTOR;НЕТ
MAQUINA_DESCRIPCION_TRAJE_PROTECTOR;НЕТ
MAQUINA_TITULO_BATERIAS_AO;НЕТ
MAQUINA_DESCRIPCION_BATERIAS_AO;НЕТ

MAQUINA_DESCRIPCION_PINZA_REPARADORA;Ремонтные клещи предназначены для починки кабелей — как под напряжением, так и обесточенных. Они зажимают кабель и восстанавливают его изнутри, не требуя разрезания или демонтажа. Клещи оснащены особой головкой, которая снимает повреждённую изоляцию с кабеля и создаёт чистое токопроводящее соединение.

MAQUINA_DESCRIPCION_SOLDADORA;Сварочный аппарат предназначен для ремонта труб и контейнеров.

MAQUINA_DESCRIPCION_ELECTROGENO;Аварийная генераторная установка позволяет снабжать станцию электричеством, когда турбины не работают.
MAQUINA_DESCRIPCION_BOMBA_CIRCULACION;Циркуляционный насос перекачивает жидкости, которые охлаждают активную зону и передают энергию на турбины.
MAQUINA_DESCRIPCION_BOMBA_CARGA;Грузовой насос позволяет впрыскивать жидкость в трубы реактора.
